Input Graph(V=500, E=2184) {
e{{474}->{258}, -4979.0}
e{{474}->{475}, -7052.0}
e{{474}->{113}, 7808.0}
e{{474}->{368}, -7991.0}

e{{475}->{464}, -9291.0}
e{{475}->{217}, 6329.0}
e{{475}->{474}, -7052.0}
e{{475}->{56}, -6542.0}
e{{475}->{476}, -37.0}
e{{475}->{313}, -902.0}
e{{475}->{31}, 5263.0}

e{{476}->{323}, 327.0}
e{{476}->{398}, -8221.0}
e{{476}->{132}, -2999.0}
e{{476}->{475}, -37.0}
e{{476}->{37}, 4790.0}
e{{476}->{276}, -9556.0}
e{{476}->{316}, -6467.0}
e{{476}->{477}, -399.0}
e{{476}->{191}, -7120.0}

e{{477}->{476}, -399.0}
e{{477}->{227}, 1183.0}
e{{477}->{269}, 9993.0}
e{{477}->{88}, -6582.0}
e{{477}->{62}, -4003.0}
e{{477}->{236}, 4382.0}
e{{477}->{93}, 3753.0}
e{{477}->{108}, -4659.0}
e{{477}->{315}, -2638.0}
e{{477}->{478}, 2587.0}
e{{477}->{463}, 1205.0}
e{{477}->{63}, 7451.0}
e{{477}->{314}, -6120.0}

e{{478}->{67}, 8343.0}
e{{478}->{410}, -1565.0}
e{{478}->{248}, 3078.0}
e{{478}->{193}, -4892.0}
e{{478}->{480}, -4790.0}
e{{478}->{459}, 2393.0}
e{{478}->{479}, 7567.0}
e{{478}->{477}, 2587.0}
e{{478}->{105}, -4873.0}
e{{478}->{273}, -1777.0}

e{{479}->{22}, -2180.0}
e{{479}->{395}, 1669.0}
e{{479}->{390}, 9257.0}
e{{479}->{221}, -3444.0}
e{{479}->{478}, 7567.0}
e{{479}->{184}, -3142.0}
e{{479}->{480}, 1924.0}
e{{479}->{438}, 3219.0}
e{{479}->{317}, 9303.0}
e{{479}->{299}, -5738.0}
e{{479}->{188}, 2577.0}
e{{479}->{260}, -7629.0}

e{{480}->{384}, 5442.0}
e{{480}->{70}, 4684.0}
e{{480}->{115}, 2162.0}
e{{480}->{479}, 1924.0}
e{{480}->{401}, -8775.0}
e{{480}->{325}, -3105.0}
e{{480}->{62}, 9555.0}
e{{480}->{249}, 9963.0}
e{{480}->{334}, 1301.0}
e{{480}->{231}, -3834.0}
e{{480}->{182}, 1362.0}
e{{480}->{481}, 129.0}
e{{480}->{478}, -4790.0}

e{{481}->{482}, 5965.0}
e{{481}->{333}, -3148.0}
e{{481}->{365}, -3070.0}
e{{481}->{480}, 129.0}
e{{481}->{398}, -9932.0}
e{{481}->{388}, 3277.0}

e{{482}->{231}, -1069.0}
e{{482}->{483}, -9453.0}
e{{482}->{272}, -3664.0}
e{{482}->{333}, 6547.0}
e{{482}->{3}, -1048.0}
e{{482}->{248}, -6116.0}
e{{482}->{350}, -2291.0}
e{{482}->{85}, -1971.0}
e{{482}->{224}, 2769.0}
e{{482}->{43}, 8283.0}
e{{482}->{433}, -5668.0}
e{{482}->{481}, 5965.0}

e{{483}->{445}, -1801.0}
e{{483}->{60}, -953.0}
e{{483}->{95}, -3586.0}
e{{483}->{484}, 8124.0}
e{{483}->{482}, -9453.0}
e{{483}->{270}, 8353.0}

e{{484}->{49}, -6785.0}
e{{484}->{161}, 6320.0}
e{{484}->{141}, 6820.0}
e{{484}->{381}, -1667.0}
e{{484}->{90}, 5215.0}
e{{484}->{263}, 9396.0}
e{{484}->{483}, 8124.0}
e{{484}->{340}, -1929.0}
e{{484}->{245}, 7330.0}
e{{484}->{334}, 6071.0}
e{{484}->{485}, -1698.0}

e{{485}->{225}, -3447.0}
e{{485}->{384}, -3665.0}
e{{485}->{484}, -1698.0}
e{{485}->{68}, -4213.0}
e{{485}->{97}, -9789.0}
e{{485}->{219}, -6143.0}
e{{485}->{146}, -1430.0}
e{{485}->{486}, -813.0}

e{{486}->{485}, -813.0}
e{{486}->{156}, -8359.0}
e{{486}->{348}, -2415.0}
e{{486}->{332}, 9142.0}
e{{486}->{246}, 8603.0}
e{{486}->{318}, -3055.0}
e{{486}->{187}, 6414.0}
e{{486}->{105}, 3139.0}
e{{486}->{177}, 8223.0}
e{{486}->{13}, 7432.0}
e{{486}->{125}, -1861.0}
e{{486}->{487}, 1576.0}

e{{487}->{486}, 1576.0}
e{{487}->{313}, -320.0}
e{{487}->{268}, 2888.0}
e{{487}->{488}, 4881.0}
e{{487}->{95}, 2890.0}
e{{487}->{243}, 6043.0}
e{{487}->{428}, 896.0}

e{{488}->{434}, -447.0}
e{{488}->{189}, 8460.0}
e{{488}->{343}, -6842.0}
e{{488}->{407}, 7000.0}
e{{488}->{361}, -2367.0}
e{{488}->{442}, -4811.0}
e{{488}->{181}, 1886.0}
e{{488}->{167}, -9090.0}
e{{488}->{487}, 4881.0}
e{{488}->{489}, 7498.0}
e{{488}->{222}, 7164.0}

e{{489}->{91}, -1308.0}
e{{489}->{490}, -9312.0}
e{{489}->{342}, 1939.0}
e{{489}->{488}, 7498.0}
e{{489}->{454}, -9298.0}
e{{489}->{360}, -9515.0}
e{{489}->{250}, 7450.0}
e{{489}->{73}, -3208.0}
e{{489}->{452}, -1217.0}

e{{490}->{133}, 3785.0}
e{{490}->{30}, -5396.0}
e{{490}->{254}, -340.0}
e{{490}->{489}, -9312.0}
e{{490}->{491}, 7282.0}

e{{491}->{490}, 7282.0}
e{{491}->{137}, -7463.0}
e{{491}->{379}, 9760.0}
e{{491}->{474}, 7245.0}
e{{491}->{492}, 2219.0}
e{{491}->{68}, -3209.0}
e{{491}->{296}, -7492.0}
e{{491}->{334}, -1241.0}
e{{491}->{217}, -9531.0}
e{{491}->{132}, -2336.0}

e{{492}->{174}, -694.0}
e{{492}->{460}, -5705.0}
e{{492}->{226}, 9193.0}
e{{492}->{493}, -4854.0}
e{{492}->{375}, -6444.0}
e{{492}->{14}, 5070.0}
e{{492}->{79}, -9964.0}
e{{492}->{491}, 2219.0}
e{{492}->{420}, -1060.0}

e{{493}->{297}, 6739.0}
e{{493}->{392}, 759.0}
e{{493}->{215}, -191.0}
e{{493}->{264}, 6685.0}
e{{493}->{368}, 2282.0}
e{{493}->{410}, -7145.0}
e{{493}->{492}, -4854.0}
e{{493}->{423}, 1392.0}
e{{493}->{494}, -421.0}
e{{493}->{35}, 3571.0}
e{{493}->{167}, -4072.0}
e{{493}->{92}, 2864.0}

e{{494}->{495}, 2927.0}
e{{494}->{493}, -421.0}
e{{494}->{394}, 7679.0}
e{{494}->{433}, 9608.0}
e{{494}->{298}, -4071.0}
e{{494}->{73}, -2348.0}
e{{494}->{115}, -907.0}

e{{495}->{496}, 327.0}
e{{495}->{255}, 2356.0}
e{{495}->{174}, 1955.0}
e{{495}->{226}, -2439.0}
e{{495}->{359}, 1554.0}
e{{495}->{45}, 9024.0}
e{{495}->{395}, -2332.0}
e{{495}->{300}, -8315.0}
e{{495}->{120}, -4274.0}
e{{495}->{494}, 2927.0}
e{{495}->{166}, 4133.0}
e{{495}->{9}, 5260.0}
e{{495}->{313}, 2173.0}
e{{495}->{119}, 8884.0}

e{{496}->{112}, -5901.0}
e{{496}->{28}, 843.0}
e{{496}->{308}, -4559.0}
e{{496}->{497}, 4963.0}
e{{496}->{15}, 783.0}
e{{496}->{265}, 3908.0}
e{{496}->{314}, 1787.0}
e{{496}->{65}, 5155.0}
e{{496}->{260}, -5938.0}
e{{496}->{272}, -7845.0}
e{{496}->{194}, -4010.0}
e{{496}->{500}, -1519.0}
e{{496}->{495}, 327.0}
e{{496}->{45}, -5065.0}

e{{497}->{36}, -5712.0}
e{{497}->{498}, -5404.0}
e{{497}->{452}, -8325.0}
e{{497}->{355}, -895.0}
e{{497}->{496}, 4963.0}
e{{497}->{214}, -505.0}

e{{498}->{329}, -9021.0}
e{{498}->{295}, 537.0}
e{{498}->{189}, 3052.0}
e{{498}->{403}, 1210.0}
e{{498}->{313}, -3278.0}
e{{498}->{63}, -5460.0}
e{{498}->{454}, -4686.0}
e{{498}->{120}, 9699.0}
e{{498}->{297}, 5345.0}
e{{498}->{287}, -1815.0}
e{{498}->{153}, -6845.0}
e{{498}->{425}, -57.0}
e{{498}->{497}, -5404.0}
e{{498}->{499}, -6861.0}

e{{499}->{361}, 8199.0}
e{{499}->{91}, -3787.0}
e{{499}->{498}, -6861.0}
e{{499}->{301}, -7760.0}
e{{499}->{500}, 8293.0}
e{{499}->{230}, -2295.0}
e{{499}->{433}, 7927.0}
e{{499}->{84}, 8931.0}
e{{499}->{96}, 9686.0}
e{{499}->{460}, 9321.0}
e{{499}->{382}, 4725.0}

e{{500}->{314}, 4895.0}
e{{500}->{473}, 1052.0}
e{{500}->{496}, -1519.0}
e{{500}->{286}, -6235.0}
e{{500}->{124}, -3072.0}
e{{500}->{244}, -4182.0}
e{{500}->{457}, 2717.0}
e{{500}->{499}, 8293.0}
e{{500}->{135}, -1772.0}
e{{500}->{353}, 8370.0}

}
Spanning Graph(V=500, E=499) {
e{{1}->{397}, -5942.0}

e{{2}->{309}, -7230.0}
e{{2}->{104}, -8744.0}
e{{2}->{173}, -7751.0}
e{{2}->{3}, -8874.0}

e{{3}->{144}, -9056.0}
e{{3}->{2}, -8874.0}
e{{3}->{91}, -8754.0}

e{{4}->{364}, -8897.0}
e{{4}->{82}, -6069.0}

e{{5}->{122}, 722.0}

e{{6}->{297}, -3253.0}

e{{7}->{8}, -7507.0}
e{{7}->{416}, -5246.0}

e{{8}->{124}, -5969.0}
e{{8}->{7}, -7507.0}

e{{9}->{307}, -4003.0}
e{{9}->{10}, -5012.0}

e{{10}->{390}, -8598.0}
e{{10}->{9}, -5012.0}

e{{11}->{12}, -6736.0}
e{{11}->{176}, -9470.0}

e{{12}->{13}, -7604.0}
e{{12}->{11}, -6736.0}

e{{13}->{24}, -9600.0}
e{{13}->{12}, -7604.0}

e{{14}->{219}, -9493.0}

e{{15}->{16}, -7753.0}
e{{15}->{365}, -9352.0}
e{{15}->{220}, -8415.0}

e{{16}->{275}, -7206.0}
e{{16}->{17}, -4370.0}
e{{16}->{15}, -7753.0}

e{{17}->{16}, -4370.0}

e{{18}->{433}, -9810.0}

e{{19}->{240}, -4667.0}
e{{19}->{328}, -8231.0}
e{{19}->{367}, -5912.0}
e{{19}->{335}, -7787.0}

e{{20}->{207}, -9098.0}
e{{20}->{115}, -7690.0}

e{{21}->{352}, 1462.0}

e{{22}->{85}, -9225.0}
e{{22}->{101}, -9660.0}
e{{22}->{156}, -9282.0}
e{{22}->{63}, -7119.0}

e{{23}->{198}, 3114.0}

e{{24}->{13}, -9600.0}

e{{25}->{288}, -3078.0}

e{{26}->{366}, -7642.0}

e{{27}->{28}, -6775.0}

e{{28}->{458}, -9550.0}
e{{28}->{27}, -6775.0}

e{{29}->{61}, -9929.0}

e{{30}->{31}, -9951.0}
e{{30}->{324}, -9689.0}

e{{31}->{156}, -9373.0}
e{{31}->{30}, -9951.0}
e{{31}->{107}, -9611.0}
e{{31}->{32}, -8643.0}

e{{32}->{376}, -5448.0}
e{{32}->{31}, -8643.0}
e{{32}->{333}, -5050.0}

e{{33}->{301}, -7033.0}

e{{34}->{456}, -5727.0}
e{{34}->{169}, -9727.0}

e{{35}->{225}, -9215.0}

e{{36}->{37}, -7609.0}
e{{36}->{292}, -6348.0}
e{{36}->{497}, -5712.0}

e{{37}->{36}, -7609.0}

e{{38}->{388}, -7439.0}

e{{39}->{122}, -6276.0}

e{{40}->{81}, -5474.0}
e{{40}->{336}, -7189.0}

e{{41}->{66}, -4827.0}
e{{41}->{183}, -9848.0}

e{{42}->{43}, -4823.0}

e{{43}->{154}, -9305.0}
e{{43}->{42}, -4823.0}
e{{43}->{44}, -6198.0}

e{{44}->{43}, -6198.0}
e{{44}->{197}, -7215.0}

e{{45}->{202}, -8727.0}
e{{45}->{353}, -6425.0}
e{{45}->{304}, -9980.0}

e{{46}->{259}, -6561.0}
e{{46}->{214}, -8927.0}
e{{46}->{47}, -6059.0}
e{{46}->{171}, -3812.0}

e{{47}->{46}, -6059.0}

e{{48}->{380}, -8760.0}

e{{49}->{484}, -6785.0}
e{{49}->{95}, -3905.0}

e{{50}->{228}, -4294.0}

e{{51}->{327}, -9020.0}

e{{52}->{163}, -9821.0}
e{{52}->{238}, -8566.0}
e{{52}->{185}, -8731.0}

e{{53}->{70}, -5040.0}

e{{54}->{55}, -1572.0}

e{{55}->{74}, -9806.0}
e{{55}->{111}, -3854.0}
e{{55}->{54}, -1572.0}

e{{56}->{475}, -6542.0}

e{{57}->{258}, -5160.0}

e{{58}->{333}, -6694.0}

e{{59}->{158}, -9038.0}
e{{59}->{403}, -5780.0}

e{{60}->{152}, -5617.0}

e{{61}->{88}, -8574.0}
e{{61}->{83}, -7267.0}
e{{61}->{29}, -9929.0}

e{{62}->{235}, -6507.0}
e{{62}->{63}, -9504.0}
e{{62}->{173}, -7617.0}

e{{63}->{267}, -8209.0}
e{{63}->{210}, -3653.0}
e{{63}->{62}, -9504.0}
e{{63}->{22}, -7119.0}

e{{64}->{148}, -7784.0}

e{{65}->{470}, -7730.0}
e{{65}->{232}, -9315.0}
e{{65}->{109}, -7488.0}

e{{66}->{108}, -8381.0}
e{{66}->{41}, -4827.0}

e{{67}->{342}, -9488.0}
e{{67}->{230}, -5611.0}

e{{68}->{485}, -4213.0}

e{{69}->{265}, -6541.0}
e{{69}->{70}, -3532.0}
e{{69}->{302}, -4544.0}

e{{70}->{53}, -5040.0}
e{{70}->{69}, -3532.0}

e{{71}->{170}, -9236.0}

e{{72}->{212}, -8966.0}
e{{72}->{153}, -9242.0}

e{{73}->{380}, -9971.0}

e{{74}->{55}, -9806.0}

e{{75}->{422}, -9088.0}

e{{76}->{467}, -8172.0}

e{{77}->{352}, -3500.0}
e{{77}->{404}, -3515.0}

e{{78}->{292}, -1847.0}

e{{79}->{492}, -9964.0}
e{{79}->{181}, -5362.0}

e{{80}->{313}, -2736.0}

e{{81}->{106}, -5778.0}
e{{81}->{40}, -5474.0}

e{{82}->{94}, -7789.0}
e{{82}->{4}, -6069.0}
e{{82}->{469}, -9808.0}

e{{83}->{308}, -7277.0}
e{{83}->{203}, -8557.0}
e{{83}->{445}, -6696.0}
e{{83}->{61}, -7267.0}
e{{83}->{340}, -8417.0}

e{{84}->{95}, -7979.0}

e{{85}->{363}, -7094.0}
e{{85}->{22}, -9225.0}

e{{86}->{219}, -6473.0}
e{{86}->{213}, -7043.0}

e{{87}->{226}, -9223.0}
e{{87}->{122}, -8824.0}

e{{88}->{453}, -8693.0}
e{{88}->{477}, -6582.0}
e{{88}->{61}, -8574.0}

e{{89}->{296}, -4929.0}

e{{90}->{110}, -6267.0}

e{{91}->{3}, -8754.0}

e{{92}->{409}, -8102.0}
e{{92}->{141}, -7312.0}
e{{92}->{196}, -4884.0}

e{{93}->{94}, -8183.0}

e{{94}->{93}, -8183.0}
e{{94}->{82}, -7789.0}
e{{94}->{127}, -2436.0}
e{{94}->{447}, -8934.0}

e{{95}->{96}, -6715.0}
e{{95}->{84}, -7979.0}
e{{95}->{49}, -3905.0}

e{{96}->{97}, -9266.0}
e{{96}->{95}, -6715.0}

e{{97}->{147}, -6620.0}
e{{97}->{96}, -9266.0}
e{{97}->{388}, -7687.0}
e{{97}->{485}, -9789.0}

e{{98}->{368}, -7792.0}

e{{99}->{223}, -6699.0}

e{{100}->{365}, -8596.0}
e{{100}->{202}, -7606.0}
e{{100}->{291}, -7435.0}

e{{101}->{22}, -9660.0}

e{{102}->{398}, -8299.0}
e{{102}->{387}, -9849.0}
e{{102}->{183}, -8982.0}

e{{103}->{454}, -9992.0}
e{{103}->{352}, -8013.0}
e{{103}->{272}, -7824.0}
e{{103}->{221}, -9998.0}

e{{104}->{2}, -8744.0}
e{{104}->{223}, -7868.0}

e{{105}->{478}, -4873.0}

e{{106}->{459}, -7473.0}
e{{106}->{81}, -5778.0}
e{{106}->{378}, -5125.0}

e{{107}->{31}, -9611.0}

e{{108}->{66}, -8381.0}

e{{109}->{65}, -7488.0}

e{{110}->{90}, -6267.0}
e{{110}->{132}, -8834.0}

e{{111}->{55}, -3854.0}
e{{111}->{146}, -9966.0}

e{{112}->{496}, -5901.0}

e{{113}->{114}, -9800.0}
e{{113}->{373}, -5059.0}

e{{114}->{113}, -9800.0}

e{{115}->{20}, -7690.0}
e{{115}->{364}, -5521.0}

e{{116}->{197}, -6213.0}
e{{116}->{145}, -9135.0}

e{{117}->{313}, -8467.0}
e{{117}->{118}, -9012.0}

e{{118}->{117}, -9012.0}
e{{118}->{348}, -7076.0}
e{{118}->{165}, -5992.0}

e{{119}->{247}, -1467.0}

e{{120}->{373}, -9213.0}

e{{121}->{182}, -5624.0}
e{{121}->{382}, -8779.0}

e{{122}->{87}, -8824.0}
e{{122}->{259}, -7997.0}
e{{122}->{305}, -7289.0}
e{{122}->{39}, -6276.0}
e{{122}->{5}, 722.0}

e{{123}->{124}, -8728.0}

e{{124}->{125}, -6474.0}
e{{124}->{123}, -8728.0}
e{{124}->{8}, -5969.0}
e{{124}->{157}, -8496.0}

e{{125}->{124}, -6474.0}

e{{126}->{139}, -8639.0}
e{{126}->{466}, -7322.0}
e{{126}->{401}, -8102.0}
e{{126}->{393}, -6017.0}

e{{127}->{94}, -2436.0}

e{{128}->{412}, -9322.0}
e{{128}->{354}, -9071.0}

e{{129}->{318}, -7647.0}

e{{130}->{237}, -9047.0}
e{{130}->{465}, -5821.0}

e{{131}->{132}, -7293.0}
e{{131}->{204}, -8867.0}
e{{131}->{322}, -8494.0}

e{{132}->{110}, -8834.0}
e{{132}->{363}, -7224.0}
e{{132}->{216}, -7717.0}
e{{132}->{295}, -4924.0}
e{{132}->{131}, -7293.0}

e{{133}->{365}, -8417.0}
e{{133}->{134}, -4059.0}

e{{134}->{133}, -4059.0}

e{{135}->{220}, -9436.0}

e{{136}->{259}, -9993.0}

e{{137}->{147}, -8845.0}
e{{137}->{491}, -7463.0}

e{{138}->{269}, -9121.0}
e{{138}->{431}, -8652.0}
e{{138}->{304}, -9806.0}

e{{139}->{126}, -8639.0}

e{{140}->{287}, -3859.0}

e{{141}->{419}, -3743.0}
e{{141}->{429}, -1127.0}
e{{141}->{92}, -7312.0}

e{{142}->{143}, -7750.0}

e{{143}->{460}, -8069.0}
e{{143}->{142}, -7750.0}

e{{144}->{3}, -9056.0}

e{{145}->{116}, -9135.0}

e{{146}->{111}, -9966.0}
e{{146}->{238}, -9222.0}

e{{147}->{156}, -8069.0}
e{{147}->{148}, -9587.0}
e{{147}->{137}, -8845.0}
e{{147}->{97}, -6620.0}

e{{148}->{64}, -7784.0}
e{{148}->{147}, -9587.0}

e{{149}->{226}, -9402.0}

e{{150}->{151}, -5445.0}

e{{151}->{261}, -7835.0}
e{{151}->{185}, -6430.0}
e{{151}->{150}, -5445.0}

e{{152}->{227}, -4796.0}
e{{152}->{60}, -5617.0}
e{{152}->{414}, -10000.0}

e{{153}->{469}, -7547.0}
e{{153}->{72}, -9242.0}
e{{153}->{498}, -6845.0}

e{{154}->{43}, -9305.0}
e{{154}->{190}, -7567.0}

e{{155}->{305}, -8235.0}

e{{156}->{22}, -9282.0}
e{{156}->{486}, -8359.0}
e{{156}->{31}, -9373.0}
e{{156}->{147}, -8069.0}

e{{157}->{124}, -8496.0}
e{{157}->{300}, -8234.0}

e{{158}->{252}, -4490.0}
e{{158}->{59}, -9038.0}

e{{159}->{335}, -8205.0}
e{{159}->{397}, -7157.0}
e{{159}->{160}, -7839.0}

e{{160}->{159}, -7839.0}

e{{161}->{377}, -9871.0}

e{{162}->{433}, -5687.0}

e{{163}->{164}, -5987.0}
e{{163}->{52}, -9821.0}

e{{164}->{405}, -4926.0}
e{{164}->{163}, -5987.0}
e{{164}->{247}, -2548.0}

e{{165}->{118}, -5992.0}
e{{165}->{248}, -7477.0}

e{{166}->{265}, -3934.0}

e{{167}->{312}, -6573.0}
e{{167}->{488}, -9090.0}

e{{168}->{399}, -5704.0}

e{{169}->{34}, -9727.0}
e{{169}->{338}, -8967.0}
e{{169}->{449}, -7246.0}
e{{169}->{394}, -4660.0}

e{{170}->{320}, -7051.0}
e{{170}->{71}, -9236.0}
e{{170}->{224}, -8631.0}
e{{170}->{218}, -7389.0}

e{{171}->{372}, -6686.0}
e{{171}->{46}, -3812.0}

e{{172}->{173}, -9697.0}
e{{172}->{211}, -8557.0}

e{{173}->{428}, -8093.0}
e{{173}->{172}, -9697.0}
e{{173}->{2}, -7751.0}
e{{173}->{62}, -7617.0}

e{{174}->{175}, -8677.0}

e{{175}->{205}, -8284.0}
e{{175}->{174}, -8677.0}
e{{175}->{339}, -7008.0}
e{{175}->{176}, -9786.0}

e{{176}->{11}, -9470.0}
e{{176}->{175}, -9786.0}
e{{176}->{177}, -9636.0}

e{{177}->{176}, -9636.0}

e{{178}->{448}, -2604.0}

e{{179}->{428}, -8340.0}
e{{179}->{180}, -5463.0}

e{{180}->{179}, -5463.0}

e{{181}->{79}, -5362.0}

e{{182}->{121}, -5624.0}
e{{182}->{193}, -6632.0}

e{{183}->{102}, -8982.0}
e{{183}->{41}, -9848.0}

e{{184}->{290}, -4607.0}

e{{185}->{52}, -8731.0}
e{{185}->{359}, -6637.0}
e{{185}->{151}, -6430.0}

e{{186}->{198}, -9486.0}

e{{187}->{387}, -4246.0}
e{{187}->{188}, -9471.0}

e{{188}->{187}, -9471.0}

e{{189}->{225}, -2315.0}

e{{190}->{154}, -7567.0}

e{{191}->{476}, -7120.0}

e{{192}->{433}, -6813.0}

e{{193}->{478}, -4892.0}
e{{193}->{182}, -6632.0}
e{{193}->{452}, -9490.0}

e{{194}->{496}, -4010.0}

e{{195}->{196}, -9529.0}
e{{195}->{346}, -9407.0}

e{{196}->{92}, -4884.0}
e{{196}->{266}, -6390.0}
e{{196}->{195}, -9529.0}

e{{197}->{198}, -6105.0}
e{{197}->{44}, -7215.0}
e{{197}->{116}, -6213.0}

e{{198}->{234}, -6093.0}
e{{198}->{23}, 3114.0}
e{{198}->{252}, -6392.0}
e{{198}->{197}, -6105.0}
e{{198}->{186}, -9486.0}
e{{198}->{200}, -7410.0}

e{{199}->{406}, -3337.0}

e{{200}->{198}, -7410.0}

e{{201}->{202}, -8731.0}

e{{202}->{100}, -7606.0}
e{{202}->{201}, -8731.0}
e{{202}->{45}, -8727.0}
e{{202}->{203}, -8100.0}

e{{203}->{406}, -9424.0}
e{{203}->{83}, -8557.0}
e{{203}->{202}, -8100.0}
e{{203}->{374}, -6327.0}

e{{204}->{467}, -8510.0}
e{{204}->{131}, -8867.0}
e{{204}->{231}, -6073.0}

e{{205}->{175}, -8284.0}

e{{206}->{432}, -8822.0}

e{{207}->{20}, -9098.0}

e{{208}->{466}, -7370.0}

e{{209}->{267}, -6273.0}

e{{210}->{63}, -3653.0}

e{{211}->{172}, -8557.0}
e{{211}->{443}, -7502.0}

e{{212}->{286}, -9917.0}
e{{212}->{264}, -7012.0}
e{{212}->{72}, -8966.0}

e{{213}->{86}, -7043.0}

e{{214}->{46}, -8927.0}
e{{214}->{215}, -7142.0}

e{{215}->{214}, -7142.0}

e{{216}->{132}, -7717.0}

e{{217}->{491}, -9531.0}

e{{218}->{244}, -8687.0}
e{{218}->{170}, -7389.0}

e{{219}->{220}, -6876.0}
e{{219}->{86}, -6473.0}
e{{219}->{14}, -9493.0}

e{{220}->{135}, -9436.0}
e{{220}->{319}, -5456.0}
e{{220}->{15}, -8415.0}
e{{220}->{219}, -6876.0}

e{{221}->{103}, -9998.0}
e{{221}->{222}, -7797.0}

e{{222}->{221}, -7797.0}

e{{223}->{104}, -7868.0}
e{{223}->{99}, -6699.0}

e{{224}->{170}, -8631.0}

e{{225}->{315}, -9440.0}
e{{225}->{189}, -2315.0}
e{{225}->{35}, -9215.0}

e{{226}->{227}, -5058.0}
e{{226}->{149}, -9402.0}
e{{226}->{258}, -9022.0}
e{{226}->{87}, -9223.0}

e{{227}->{226}, -5058.0}
e{{227}->{152}, -4796.0}

e{{228}->{50}, -4294.0}
e{{228}->{397}, -7927.0}
e{{228}->{386}, -9013.0}

e{{229}->{356}, -7955.0}

e{{230}->{341}, -9152.0}
e{{230}->{67}, -5611.0}
e{{230}->{315}, -9532.0}

e{{231}->{204}, -6073.0}

e{{232}->{65}, -9315.0}
e{{232}->{331}, -1972.0}

e{{233}->{277}, -7785.0}
e{{233}->{263}, -8107.0}
e{{233}->{234}, -8309.0}

e{{234}->{233}, -8309.0}
e{{234}->{235}, -5961.0}
e{{234}->{198}, -6093.0}

e{{235}->{62}, -6507.0}
e{{235}->{413}, -8868.0}
e{{235}->{234}, -5961.0}

e{{236}->{421}, -6331.0}

e{{237}->{130}, -9047.0}
e{{237}->{268}, -6651.0}

e{{238}->{239}, -9874.0}
e{{238}->{275}, -7472.0}
e{{238}->{52}, -8566.0}
e{{238}->{146}, -9222.0}

e{{239}->{391}, -9266.0}
e{{239}->{238}, -9874.0}

e{{240}->{19}, -4667.0}

e{{241}->{242}, -8966.0}
e{{241}->{444}, -6059.0}

e{{242}->{241}, -8966.0}

e{{243}->{460}, -7045.0}

e{{244}->{245}, -9103.0}
e{{244}->{218}, -8687.0}

e{{245}->{244}, -9103.0}

e{{246}->{336}, -6729.0}
e{{246}->{438}, -3820.0}

e{{247}->{119}, -1467.0}
e{{247}->{164}, -2548.0}

e{{248}->{165}, -7477.0}
e{{248}->{482}, -6116.0}

e{{249}->{458}, -6860.0}
e{{249}->{325}, -5814.0}

e{{250}->{462}, -5069.0}

e{{251}->{449}, -7320.0}

e{{252}->{198}, -6392.0}
e{{252}->{158}, -4490.0}

e{{253}->{436}, -5911.0}
e{{253}->{306}, -952.0}

e{{254}->{280}, -8438.0}
e{{254}->{255}, -8096.0}

e{{255}->{440}, -8229.0}
e{{255}->{254}, -8096.0}
e{{255}->{298}, -6885.0}

e{{256}->{345}, -5305.0}

e{{257}->{448}, -9484.0}

e{{258}->{57}, -5160.0}
e{{258}->{226}, -9022.0}
e{{258}->{340}, -7890.0}

e{{259}->{136}, -9993.0}
e{{259}->{46}, -6561.0}
e{{259}->{122}, -7997.0}

e{{260}->{479}, -7629.0}
e{{260}->{267}, -9134.0}

e{{261}->{151}, -7835.0}

e{{262}->{263}, -2202.0}

e{{263}->{262}, -2202.0}
e{{263}->{233}, -8107.0}

e{{264}->{212}, -7012.0}
e{{264}->{351}, -5652.0}
e{{264}->{265}, -8596.0}

e{{265}->{166}, -3934.0}
e{{265}->{264}, -8596.0}
e{{265}->{69}, -6541.0}

e{{266}->{196}, -6390.0}

e{{267}->{260}, -9134.0}
e{{267}->{408}, -7695.0}
e{{267}->{209}, -6273.0}
e{{267}->{268}, -8907.0}
e{{267}->{464}, -7760.0}
e{{267}->{63}, -8209.0}

e{{268}->{237}, -6651.0}
e{{268}->{267}, -8907.0}

e{{269}->{138}, -9121.0}

e{{270}->{325}, -6345.0}

e{{271}->{439}, -5855.0}

e{{272}->{103}, -7824.0}
e{{272}->{496}, -7845.0}

e{{273}->{274}, -7658.0}

e{{274}->{273}, -7658.0}
e{{274}->{275}, -4649.0}

e{{275}->{16}, -7206.0}
e{{275}->{238}, -7472.0}
e{{275}->{274}, -4649.0}

e{{276}->{476}, -9556.0}
e{{276}->{432}, -7970.0}

e{{277}->{278}, -6763.0}
